PRUID,Name,NameFR,Date,Confirmed_Cases,Probable_Cases,Deaths,Total_Cases,Cases_Today,Percent_Today,ObjectId,Deaths_Today,Current_Day,Number_Recovered,Number_Tested,RecoveredToday,TestedToday,Precent_Recovered,Percent_Death,Percent_Active
99,Repatriated travellers,Voyageurs rapatriés,2020/10/18 12:00:00+00,13,0,0,13,0,0,3374,0,0,13,76,0,0,100,0,0
62,Nunavut,Nunavut,2020/10/18 12:00:00+00,0,0,0,0,0,0,3375,0,0,0,2767,0,0,,,
61,Northwest Territories,Territoires du Nord-Ouest,2020/10/18 12:00:00+00,5,0,0,5,0,0,3376,0,0,5,4975,0,0,100,0,0
60,Yukon,Yukon,2020/10/18 12:00:00+00,15,0,0,15,0,0,3377,0,0,15,3717,0,0,100,0,0
11,Prince Edward Island,Île-du-Prince-Édouard,2020/10/18 12:00:00+00,63,0,0,63,0,0,3378,0,0,60,43406,0,293,95.24,0,4.76
12,Nova Scotia,Nouvelle-Écosse,2020/10/18 12:00:00+00,1097,0,65,1097,2,0.18,3379,0,0,1026,106001,1,440,93.53,5.93,0.55
13,New Brunswick,Nouveau-Brunswick,2020/10/18 12:00:00+00,310,0,3,310,5,1.64,3380,1,0,203,78500,0,692,65.48,0.97,33.55
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2020/10/18 12:00:00+00,287,0,4,287,0,0,3381,0,0,272,48737,0,366,94.77,1.39,3.83
24,Quebec,Québec,2020/10/18 12:00:00+00,93391,0,6038,93391,1094,1.19,3382,6,0,78559,1773248,957,11209,84.12,6.47,9.42
35,Ontario,Ontario,2020/10/18 12:00:00+00,64371,0,3046,64371,658,1.03,3383,5,0,55371,4506083,685,39514,86.02,4.73,9.25
46,Manitoba,Manitoba,2020/10/18 12:00:00+00,3302,0,40,3302,44,1.35,3384,2,0,1587,213607,15,0,48.06,1.21,50.73
47,Saskatchewan,Saskatchewan,2020/10/18 12:00:00+00,2330,0,25,2330,24,1.04,3385,0,0,1963,187761,8,1921,84.25,1.07,14.68
48,Alberta,Alberta,2020/10/18 12:00:00+00,21775,0,288,21775,0,0,3386,0,0,18651,1167241,0,0,85.65,1.32,13.02
59,British Columbia,Colombie-Britannique,2020/10/18 12:00:00+00,11189,0,251,11189,0,0,3387,0,0,9387,543791,0,0,83.89,2.24,13.86
99,Repatriated travellers,Voyageurs rapatriés,2020/10/19 12:00:00+00,13,0,0,13,0,0,3388,0,0,13,76,0,0,100,0,0
62,Nunavut,Nunavut,2020/10/19 12:00:00+00,0,0,0,0,0,0,3389,0,0,0,2785,0,18,,,
61,Northwest Territories,Territoires du Nord-Ouest,2020/10/19 12:00:00+00,5,0,0,5,0,0,3390,0,0,5,5057,0,82,100,0,0
60,Yukon,Yukon,2020/10/19 12:00:00+00,17,0,0,17,2,13.33,3391,0,0,15,3751,0,34,88.24,0,11.76
11,Prince Edward Island,Île-du-Prince-Édouard,2020/10/19 12:00:00+00,63,0,0,63,0,0,3392,0,0,60,43530,0,124,95.24,0,4.76
12,Nova Scotia,Nouvelle-Écosse,2020/10/19 12:00:00+00,1097,0,65,1097,0,0,3393,0,0,1026,106360,0,359,93.53,5.93,0.55
13,New Brunswick,Nouveau-Brunswick,2020/10/19 12:00:00+00,313,0,3,313,3,0.97,3394,0,0,207,78880,4,380,66.13,0.96,32.91
1,Canada,Canada,2020/10/19 12:00:00+00,201437,0,9778,201437,3289,1.66,3395,18,0,169671,8752279,2559,72369,84.23,4.85,10.92
24,Quebec,Québec,2020/10/19 12:00:00+00,94429,0,6044,94429,1038,1.11,3396,6,0,79529,1782527,970,9279,84.22,6.4,9.38
35,Ontario,Ontario,2020/10/19 12:00:00+00,65075,0,3050,65075,704,1.09,3397,4,0,55978,4536905,607,30822,86.02,4.69,9.29
46,Manitoba,Manitoba,2020/10/19 12:00:00+00,3382,0,42,3382,80,2.42,3398,2,0,1597,220294,10,6687,47.22,1.24,51.54
47,Saskatchewan,Saskatchewan,2020/10/19 12:00:00+00,2396,0,25,2396,66,2.83,3399,0,0,1973,189170,10,1409,82.35,1.04,16.61
48,Alberta,Alberta,2020/10/19 12:00:00+00,22673,0,292,22673,898,4.12,3400,4,0,19243,1190239,592,22998,84.87,1.29,13.84
59,British Columbia,Colombie-Britannique,2020/10/19 12:00:00+00,11687,0,253,11687,498,4.45,3401,2,0,9753,543791,366,0,83.45,2.16,14.38
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2020/10/19 12:00:00+00,287,0,4,287,0,0,3402,0,0,272,48914,0,177,94.77,1.39,3.83
1,Canada,Canada,2020/10/20 12:00:00+00,203688,0,9794,203688,2251,1.12,3403,16,0,171743,8812267,2072,59988,84.32,4.81,10.87
99,Repatriated travellers,Voyageurs rapatriés,2020/10/20 12:00:00+00,13,0,0,13,0,0,3404,0,0,13,76,0,0,100,0,0
62,Nunavut,Nunavut,2020/10/20 12:00:00+00,0,0,0,0,0,0,3405,0,0,0,2785,0,0,,,
61,Northwest Territories,Territoires du Nord-Ouest,2020/10/20 12:00:00+00,5,0,0,5,0,0,3406,0,0,5,5057,0,0,100,0,0
60,Yukon,Yukon,2020/10/20 12:00:00+00,17,0,0,17,0,0,3407,0,0,15,3785,0,34,88.24,0,11.76
11,Prince Edward Island,Île-du-Prince-Édouard,2020/10/20 12:00:00+00,64,0,0,64,1,1.59,3408,0,0,61,44039,1,509,95.31,0,4.69
12,Nova Scotia,Nouvelle-Écosse,2020/10/20 12:00:00+00,1097,0,65,1097,0,0,3409,0,0,1027,106822,1,462,93.62,5.93,0.46
13,New Brunswick,Nouveau-Brunswick,2020/10/20 12:00:00+00,313,0,3,313,0,0,3410,0,0,215,79274,8,394,68.69,0.96,30.35
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2020/10/20 12:00:00+00,287,0,4,287,0,0,3411,0,0,272,49171,0,257,94.77,1.39,3.83
24,Quebec,Québec,2020/10/20 12:00:00+00,95216,0,6055,95216,787,0.83,3412,11,0,80468,1791271,939,8744,84.51,6.36,9.13
35,Ontario,Ontario,2020/10/20 12:00:00+00,65896,0,3053,65896,821,1.26,3413,3,0,56606,4560168,628,23263,85.9,4.63,9.46
46,Manitoba,Manitoba,2020/10/20 12:00:00+00,3491,0,42,3491,109,3.22,3414,0,0,1703,222635,106,2341,48.78,1.2,50.01
47,Saskatchewan,Saskatchewan,2020/10/20 12:00:00+00,2439,0,25,2439,43,1.79,3415,0,0,1987,190908,14,1738,81.47,1.03,17.51
48,Alberta,Alberta,2020/10/20 12:00:00+00,22996,0,293,22996,323,1.42,3416,1,0,19500,1197204,257,6965,84.8,1.27,13.93
59,British Columbia,Colombie-Britannique,2020/10/20 12:00:00+00,11854,0,254,11854,167,1.43,3417,1,0,9871,559072,118,15281,83.27,2.14,14.59
99,Repatriated travellers,Voyageurs rapatriés,2020/10/21 12:00:00+00,13,0,0,13,0,0,3418,0,0,13,76,0,0,100,0,0
62,Nunavut,Nunavut,2020/10/21 12:00:00+00,0,0,0,0,0,0,3419,0,0,0,2785,0,0,,,
61,Northwest Territories,Territoires du Nord-Ouest,2020/10/21 12:00:00+00,8,0,0,8,3,60,3420,0,0,5,5158,0,101,62.5,0,37.5
60,Yukon,Yukon,2020/10/21 12:00:00+00,17,0,0,17,0,0,3421,0,0,15,3814,0,29,88.24,0,11.76
11,Prince Edward Island,Île-du-Prince-Édouard,2020/10/21 12:00:00+00,64,0,0,64,0,0,3422,0,0,61,44927,0,888,95.31,0,4.69
12,Nova Scotia,Nouvelle-Écosse,2020/10/21 12:00:00+00,1097,0,65,1097,0,0,3423,0,0,1027,107384,0,562,93.62,5.93,0.46
13,New Brunswick,Nouveau-Brunswick,2020/10/21 12:00:00+00,319,0,4,319,6,1.92,3424,1,0,223,79743,8,469,69.91,1.25,28.84
1,Canada,Canada,2020/10/21 12:00:00+00,206360,0,9829,206360,2672,1.31,3425,35,0,173748,8873114,2005,60847,84.2,4.76,11.04
24,Quebec,Québec,2020/10/21 12:00:00+00,96288,0,6074,96288,1072,1.13,3426,19,0,81267,1802240,799,10969,84.4,6.31,9.29
35,Ontario,Ontario,2020/10/21 12:00:00+00,66686,0,3062,66686,790,1.2,3427,9,0,57325,4591746,719,31578,85.96,4.59,9.45
46,Manitoba,Manitoba,2020/10/21 12:00:00+00,3626,0,43,3626,135,3.87,3428,1,0,1809,224779,106,2144,49.89,1.19,48.92
47,Saskatchewan,Saskatchewan,2020/10/21 12:00:00+00,2496,0,25,2496,57,2.34,3429,0,0,2002,192572,15,1664,80.21,1,18.79
48,Alberta,Alberta,2020/10/21 12:00:00+00,23402,0,296,23402,406,1.77,3430,3,0,19734,1205251,234,8047,84.33,1.26,14.41
59,British Columbia,Colombie-Britannique,2020/10/21 12:00:00+00,12057,0,256,12057,203,1.71,3431,2,0,9993,563137,122,4065,82.88,2.12,15
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2020/10/21 12:00:00+00,287,0,4,287,0,0,3432,0,0,274,49502,2,331,95.47,1.39,3.14
99,Repatriated travellers,Voyageurs rapatriés,2020/10/22 12:00:00+00,13,0,0,13,0,0,3433,0,0,13,76,0,0,100,0,0
62,Nunavut,Nunavut,2020/10/22 12:00:00+00,0,0,0,0,0,0,3434,0,0,0,2835,0,50,,,
61,Northwest Territories,Territoires du Nord-Ouest,2020/10/22 12:00:00+00,8,0,0,8,0,0,3435,0,0,5,5180,0,22,62.5,0,37.5
60,Yukon,Yukon,2020/10/22 12:00:00+00,17,0,0,17,0,0,3436,0,0,15,3845,0,31,88.24,0,11.76
11,Prince Edward Island,Île-du-Prince-Édouard,2020/10/22 12:00:00+00,64,0,0,64,0,0,3437,0,0,61,45311,0,384,95.31,0,4.69
12,Nova Scotia,Nouvelle-Écosse,2020/10/22 12:00:00+00,1097,0,65,1097,0,0,3438,0,0,1028,108136,1,752,93.71,5.93,0.36
13,New Brunswick,Nouveau-Brunswick,2020/10/22 12:00:00+00,322,0,4,322,3,0.94,3439,0,0,237,80186,14,443,73.6,1.24,25.16
1,Canada,Canada,2020/10/22 12:00:00+00,209148,0,9862,209148,2788,1.35,3440,33,0,175805,8942196,2057,69082,84.06,4.72,11.23
24,Quebec,Québec,2020/10/22 12:00:00+00,97321,0,6094,97321,1033,1.07,3441,20,0,82033,1814069,766,11829,84.29,6.26,9.45
35,Ontario,Ontario,2020/10/22 12:00:00+00,67527,0,3071,67527,841,1.26,3442,9,0,58066,4629335,741,37589,85.99,4.55,9.46
46,Manitoba,Manitoba,2020/10/22 12:00:00+00,3773,0,47,3773,147,4.05,3443,4,0,1920,227104,111,2325,50.89,1.25,47.87
47,Saskatchewan,Saskatchewan,2020/10/22 12:00:00+00,2558,0,25,2558,62,2.48,3444,0,0,2024,194064,22,1492,79.12,0.98,19.9
48,Alberta,Alberta,2020/10/22 12:00:00+00,23829,0,296,23829,427,1.82,3445,0,0,20014,1212809,280,7558,83.99,1.24,14.77
59,British Columbia,Colombie-Britannique,2020/10/22 12:00:00+00,12331,0,256,12331,274,2.27,3446,0,0,10114,569400,121,6263,82.02,2.08,15.9
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2020/10/22 12:00:00+00,288,0,4,288,1,0.35,3447,0,0,275,49846,1,344,95.49,1.39,3.13
1,Canada,Canada,2020/10/23 12:00:00+00,211732,0,9888,211732,2584,1.24,3448,26,0,177879,9015189,2074,72993,84.01,4.67,11.32
99,Repatriated travellers,Voyageurs rapatriés,2020/10/23 12:00:00+00,13,0,0,13,0,0,3449,0,0,13,76,0,0,100,0,0
62,Nunavut,Nunavut,2020/10/23 12:00:00+00,0,0,0,0,0,0,3450,0,0,0,2850,0,15,,,
61,Northwest Territories,Territoires du Nord-Ouest,2020/10/23 12:00:00+00,9,0,0,9,1,12.5,3451,0,0,5,5180,0,0,55.56,0,44.44
60,Yukon,Yukon,2020/10/23 12:00:00+00,17,0,0,17,0,0,3452,0,0,15,3857,0,12,88.24,0,11.76
11,Prince Edward Island,Île-du-Prince-Édouard,2020/10/23 12:00:00+00,64,0,0,64,0,0,3453,0,0,63,45574,2,263,98.44,0,1.56
12,Nova Scotia,Nouvelle-Écosse,2020/10/23 12:00:00+00,1097,0,65,1097,0,0,3454,0,0,1028,108793,0,657,93.71,5.93,0.36
13,New Brunswick,Nouveau-Brunswick,2020/10/23 12:00:00+00,324,0,4,324,2,0.62,3455,0,0,245,80648,8,462,75.62,1.23,23.15
24,Quebec,Québec,2020/10/23 12:00:00+00,98226,0,6106,98226,905,0.93,3456,12,0,82792,1826029,759,11960,84.29,6.22,9.5
35,Ontario,Ontario,2020/10/23 12:00:00+00,68353,0,3080,68353,826,1.22,3457,9,0,58799,4668046,733,38711,86.02,4.51,9.47
46,Manitoba,Manitoba,2020/10/23 12:00:00+00,3935,0,48,3935,162,4.29,3458,1,0,2032,229636,112,2532,51.64,1.22,47.14
47,Saskatchewan,Saskatchewan,2020/10/23 12:00:00+00,2591,0,25,2591,33,1.29,3459,0,0,2055,195566,31,1502,79.31,0.96,19.72
48,Alberta,Alberta,2020/10/23 12:00:00+00,24261,0,300,24261,432,1.81,3460,4,0,20310,1220803,296,7994,83.71,1.24,15.05
59,British Columbia,Colombie-Britannique,2020/10/23 12:00:00+00,12554,0,256,12554,223,1.81,3461,0,0,10247,577939,133,8539,81.62,2.04,16.34
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2020/10/23 12:00:00+00,288,0,4,288,0,0,3462,0,0,275,50192,0,346,95.49,1.39,3.13
11,Prince Edward Island,Île-du-Prince-Édouard,2020/10/24 12:00:00+00,64,0,0,64,0,0,3463,0,0,63,45983,0,409,98.44,0,1.56
99,Repatriated travellers,Voyageurs rapatriés,2020/10/24 12:00:00+00,13,0,0,13,0,0,3464,0,0,13,76,0,0,100,0,0
62,Nunavut,Nunavut,2020/10/24 12:00:00+00,0,0,0,0,0,0,3465,0,0,0,2850,0,0,,,
61,Northwest Territories,Territoires du Nord-Ouest,2020/10/24 12:00:00+00,9,0,0,9,0,0,3466,0,0,5,5259,0,79,55.56,0,44.44
1,Canada,Canada,2020/10/24 12:00:00+00,213959,0,9922,213959,2227,1.05,3467,34,0,179636,9075423,1757,60234,83.96,4.64,11.4
60,Yukon,Yukon,2020/10/24 12:00:00+00,20,0,0,20,3,17.65,3468,0,0,15,3857,0,0,75,0,25
12,Nova Scotia,Nouvelle-Écosse,2020/10/24 12:00:00+00,1100,0,65,1100,3,0.27,3469,0,0,1029,109460,1,667,93.55,5.91,0.55
46,Manitoba,Manitoba,2020/10/24 12:00:00+00,4088,0,50,4088,153,3.89,3470,2,0,2116,229636,84,0,51.76,1.22,47.02
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2020/10/24 12:00:00+00,289,0,4,289,1,0.35,3471,0,0,275,50508,0,316,95.16,1.38,3.46
24,Quebec,Québec,2020/10/24 12:00:00+00,99235,0,6132,99235,1009,1.03,3472,26,0,83819,1835921,1027,9892,84.47,6.18,9.36
35,Ontario,Ontario,2020/10/24 12:00:00+00,69331,0,3086,69331,978,1.43,3473,6,0,59424,4710753,625,42707,85.71,4.45,9.84
47,Saskatchewan,Saskatchewan,2020/10/24 12:00:00+00,2669,0,25,2669,78,3.01,3474,0,0,2070,197497,15,1931,77.56,0.94,21.51
48,Alberta,Alberta,2020/10/24 12:00:00+00,24261,0,300,24261,0,0,3475,0,0,20310,1220803,0,0,83.71,1.24,15.05
59,British Columbia,Colombie-Britannique,2020/10/24 12:00:00+00,12554,0,256,12554,0,0,3476,0,0,10247,581804,0,3865,81.62,2.04,16.34
13,New Brunswick,Nouveau-Brunswick,2020/10/24 12:00:00+00,326,0,4,326,2,0.62,3477,0,0,250,81016,5,368,76.69,1.23,22.09
1,Canada,Canada,2020/10/25 12:00:00+00,216104,0,9946,216104,2145,1,3478,24,0,181429,9126431,1793,51008,83.95,4.6,11.44
99,Repatriated travellers,Voyageurs rapatriés,2020/10/25 12:00:00+00,13,0,0,13,0,0,3479,0,0,13,76,0,0,100,0,0
62,Nunavut,Nunavut,2020/10/25 12:00:00+00,0,0,0,0,0,0,3480,0,0,0,2850,0,0,,,
61,Northwest Territories,Territoires du Nord-Ouest,2020/10/25 12:00:00+00,9,0,0,9,0,0,3481,0,0,5,5259,0,0,55.56,0,44.44
60,Yukon,Yukon,2020/10/25 12:00:00+00,20,0,0,20,0,0,3482,0,0,15,3857,0,0,75,0,25
11,Prince Edward Island,Île-du-Prince-Édouard,2020/10/25 12:00:00+00,64,0,0,64,0,0,3483,0,0,63,46105,0,122,98.44,0,1.56
12,Nova Scotia,Nouvelle-Écosse,2020/10/25 12:00:00+00,1100,0,65,1100,0,0,3484,0,0,1029,109864,0,404,93.55,5.91,0.55
13,New Brunswick,Nouveau-Brunswick,2020/10/25 12:00:00+00,328,0,6,328,2,0.61,3485,2,0,257,81327,7,311,78.35,1.83,19.82
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2020/10/25 12:00:00+00,290,0,4,290,1,0.35,3486,0,0,275,50739,0,231,94.83,1.38,3.79
24,Quebec,Québec,2020/10/25 12:00:00+00,100114,0,6143,100114,879,0.89,3487,11,0,84828,1846594,1009,10673,84.73,6.14,9.13
35,Ontario,Ontario,2020/10/25 12:00:00+00,70373,0,3093,70373,1042,1.5,3488,7,0,60160,4748254,736,37501,85.49,4.4,10.12
46,Manitoba,Manitoba,2020/10/25 12:00:00+00,4249,0,54,4249,161,3.94,3489,4,0,2142,229636,26,0,50.41,1.27,48.32
47,Saskatchewan,Saskatchewan,2020/10/25 12:00:00+00,2729,0,25,2729,60,2.25,3490,0,0,2085,199263,15,1766,76.4,0.92,22.68
48,Alberta,Alberta,2020/10/25 12:00:00+00,24261,0,300,24261,0,0,3491,0,0,20310,1220803,0,0,83.71,1.24,15.05
59,British Columbia,Colombie-Britannique,2020/10/25 12:00:00+00,12554,0,256,12554,0,0,3492,0,0,10247,581804,0,0,81.62,2.04,16.34
1,Canada,Canada,2020/10/26 12:00:00+00,220213,0,9973,220213,4109,1.9,3493,27,0,184306,9173829,2877,47398,83.69,4.53,11.78
99,Repatriated travellers,Voyageurs rapatriés,2020/10/26 12:00:00+00,13,0,0,13,0,0,3494,0,0,13,76,0,0,100,0,0
62,Nunavut,Nunavut,2020/10/26 12:00:00+00,0,0,0,0,0,0,3495,0,0,0,2884,0,34,,,
61,Northwest Territories,Territoires du Nord-Ouest,2020/10/26 12:00:00+00,9,0,0,9,0,0,3496,0,0,8,5346,3,87,88.89,0,11.11
60,Yukon,Yukon,2020/10/26 12:00:00+00,22,0,0,22,2,10,3497,0,0,15,3909,0,52,68.18,0,31.82
11,Prince Edward Island,Île-du-Prince-Édouard,2020/10/26 12:00:00+00,64,0,0,64,0,0,3498,0,0,63,46345,0,240,98.44,0,1.56
12,Nova Scotia,Nouvelle-Écosse,2020/10/26 12:00:00+00,1101,0,65,1101,1,0.09,3499,0,0,1031,110207,2,343,93.64,5.9,0.45
13,New Brunswick,Nouveau-Brunswick,2020/10/26 12:00:00+00,331,0,6,331,3,0.91,3500,0,0,265,81806,8,479,80.06,1.81,18.13
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2020/10/26 12:00:00+00,291,0,4,291,1,0.34,3501,0,0,282,50871,7,132,96.91,1.37,1.72
24,Quebec,Québec,2020/10/26 12:00:00+00,100922,0,6153,100922,808,0.81,3502,10,0,85822,1856752,994,10158,85.04,6.1,8.87
35,Ontario,Ontario,2020/10/26 12:00:00+00,71224,0,3099,71224,851,1.21,3503,6,0,60839,4775969,679,27715,85.42,4.35,10.23
46,Manitoba,Manitoba,2020/10/26 12:00:00+00,4349,0,55,4349,100,2.35,3504,1,0,2177,236208,35,6572,50.06,1.26,48.68
47,Saskatchewan,Saskatchewan,2020/10/26 12:00:00+00,2783,0,25,2783,54,1.98,3505,0,0,2108,200849,23,1586,75.75,0.9,23.36
48,Alberta,Alberta,2020/10/26 12:00:00+00,25733,0,307,25733,1472,6.07,3506,7,0,20949,1220803,639,0,81.41,1.19,17.4
59,British Columbia,Colombie-Britannique,2020/10/26 12:00:00+00,13371,0,259,13371,817,6.51,3507,3,0,10734,581804,487,0,80.28,1.94,17.78
1,Canada,Canada,2020/10/27 12:00:00+00,222887,0,10001,222887,2674,1.21,3508,28,0,186464,9254718,2158,80889,83.66,4.49,11.85
99,Repatriated travellers,Voyageurs rapatriés,2020/10/27 12:00:00+00,13,0,0,13,0,0,3509,0,0,13,76,0,0,100,0,0
62,Nunavut,Nunavut,2020/10/27 12:00:00+00,0,0,0,0,0,0,3510,0,0,0,2938,0,54,,,
61,Northwest Territories,Territoires du Nord-Ouest,2020/10/27 12:00:00+00,9,0,0,9,0,0,3511,0,0,8,5369,0,23,88.89,0,11.11
60,Yukon,Yukon,2020/10/27 12:00:00+00,22,0,0,22,0,0,3512,0,0,15,3946,0,37,68.18,0,31.82
11,Prince Edward Island,Île-du-Prince-Édouard,2020/10/27 12:00:00+00,64,0,0,64,0,0,3513,0,0,63,46730,0,385,98.44,0,1.56
12,Nova Scotia,Nouvelle-Écosse,2020/10/27 12:00:00+00,1102,0,65,1102,1,0.09,3514,0,0,1031,110637,0,430,93.56,5.9,0.54
13,New Brunswick,Nouveau-Brunswick,2020/10/27 12:00:00+00,334,0,6,334,3,0.91,3515,0,0,273,82491,8,685,81.74,1.8,16.47
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2020/10/27 12:00:00+00,291,0,4,291,0,0,3516,0,0,283,51177,1,306,97.25,1.37,1.37
24,Quebec,Québec,2020/10/27 12:00:00+00,101885,0,6172,101885,963,0.95,3517,19,0,86786,1865395,964,8643,85.18,6.06,8.76
35,Ontario,Ontario,2020/10/27 12:00:00+00,72051,0,3103,72051,827,1.16,3518,4,0,61530,4799131,691,23162,85.4,4.31,10.3
46,Manitoba,Manitoba,2020/10/27 12:00:00+00,4532,0,58,4532,183,4.21,3519,3,0,2236,237995,59,1787,49.34,1.28,49.38
47,Saskatchewan,Saskatchewan,2020/10/27 12:00:00+00,2841,0,25,2841,58,2.08,3520,0,0,2164,203169,56,2320,76.17,0.88,22.95
48,Alberta,Alberta,2020/10/27 12:00:00+00,26155,0,309,26155,422,1.64,3521,2,0,21108,1250099,159,29296,80.7,1.18,18.12
59,British Columbia,Colombie-Britannique,2020/10/27 12:00:00+00,13588,0,259,13588,217,1.62,3522,0,0,10954,595565,220,13761,80.62,1.91,17.48
1,Canada,Canada,2020/10/28 12:00:00+00,225586,0,10032,225586,2699,1.21,3523,31,0,188867,9310390,2403,55672,83.72,4.45,11.83
99,Repatriated travellers,Voyageurs rapatriés,2020/10/28 12:00:00+00,13,0,0,13,0,0,3524,0,0,13,76,0,0,100,0,0
62,Nunavut,Nunavut,2020/10/28 12:00:00+00,0,0,0,0,0,0,3525,0,0,0,2965,0,27,,,
61,Northwest Territories,Territoires du Nord-Ouest,2020/10/28 12:00:00+00,9,0,0,9,0,0,3526,0,0,8,5421,0,52,88.89,0,11.11
60,Yukon,Yukon,2020/10/28 12:00:00+00,22,0,0,22,0,0,3527,0,0,17,4004,2,58,77.27,0,22.73
11,Prince Edward Island,Île-du-Prince-Édouard,2020/10/28 12:00:00+00,64,0,0,64,0,0,3528,0,0,63,47237,0,507,98.44,0,1.56
12,Nova Scotia,Nouvelle-Écosse,2020/10/28 12:00:00+00,1102,0,65,1102,0,0,3529,0,0,1032,111254,1,617,93.65,5.9,0.45
13,New Brunswick,Nouveau-Brunswick,2020/10/28 12:00:00+00,337,0,6,337,3,0.9,3530,0,0,284,82921,11,430,84.27,1.78,13.95
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2020/10/28 12:00:00+00,291,0,4,291,0,0,3531,0,0,283,51471,0,294,97.25,1.37,1.37
24,Quebec,Québec,2020/10/28 12:00:00+00,102814,0,6189,102814,929,0.91,3532,17,0,87638,1875899,852,10504,85.24,6.02,8.74
35,Ontario,Ontario,2020/10/28 12:00:00+00,72885,0,3108,72885,834,1.16,3533,5,0,62303,4828160,773,29029,85.48,4.26,10.25
46,Manitoba,Manitoba,2020/10/28 12:00:00+00,4701,0,61,4701,169,3.73,3534,3,0,2306,241420,70,3425,49.05,1.3,49.65
47,Saskatchewan,Saskatchewan,2020/10/28 12:00:00+00,2908,0,25,2908,67,2.36,3535,0,0,2217,204806,53,1637,76.24,0.86,22.9
48,Alberta,Alberta,2020/10/28 12:00:00+00,26565,0,313,26565,410,1.57,3536,4,0,21459,1255081,351,4982,80.78,1.18,18.04
59,British Columbia,Colombie-Britannique,2020/10/28 12:00:00+00,13875,0,261,13875,287,2.11,3537,2,0,11244,599675,290,4110,81.04,1.88,17.08
1,Canada,Canada,2020/10/29 12:00:00+00,228542,0,10074,228542,2956,1.31,3538,42,0,191209,9373532,2342,63142,83.66,4.41,11.93
99,Repatriated travellers,Voyageurs rapatriés,2020/10/29 12:00:00+00,13,0,0,13,0,0,3539,0,0,13,76,0,0,100,0,0
62,Nunavut,Nunavut,2020/10/29 12:00:00+00,0,0,0,0,0,0,3540,0,0,0,2986,0,21,,,
61,Northwest Territories,Territoires du Nord-Ouest,2020/10/29 12:00:00+00,10,0,0,10,1,11.11,3541,0,0,8,5455,0,34,80,0,20
60,Yukon,Yukon,2020/10/29 12:00:00+00,23,0,0,23,1,4.55,3542,0,0,17,4031,0,27,73.91,0,26.09
11,Prince Edward Island,Île-du-Prince-Édouard,2020/10/29 12:00:00+00,64,0,0,64,0,0,3543,0,0,64,47621,1,384,100,0,0
12,Nova Scotia,Nouvelle-Écosse,2020/10/29 12:00:00+00,1102,0,65,1102,0,0,3544,0,0,1033,111899,1,645,93.74,5.9,0.36
13,New Brunswick,Nouveau-Brunswick,2020/10/29 12:00:00+00,341,0,6,341,4,1.19,3545,0,0,294,83307,10,386,86.22,1.76,12.02
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2020/10/29 12:00:00+00,291,0,4,291,0,0,3546,0,0,283,51876,0,405,97.25,1.37,1.37
24,Quebec,Québec,2020/10/29 12:00:00+00,103844,0,6214,103844,1030,1,3547,25,0,88442,1885867,804,9968,85.17,5.98,8.85
35,Ontario,Ontario,2020/10/29 12:00:00+00,73819,0,3118,73819,934,1.28,3548,10,0,63123,4862616,820,34456,85.51,4.22,10.27
46,Manitoba,Manitoba,2020/10/29 12:00:00+00,4894,0,62,4894,193,4.11,3549,1,0,2423,244827,117,3407,49.51,1.27,49.22
47,Saskatchewan,Saskatchewan,2020/10/29 12:00:00+00,2990,0,25,2990,82,2.82,3550,0,0,2258,206205,41,1399,75.52,0.84,23.65
48,Alberta,Alberta,2020/10/29 12:00:00+00,27042,0,318,27042,477,1.8,3551,5,0,21803,1261145,344,6064,80.63,1.18,18.2
59,British Columbia,Colombie-Britannique,2020/10/29 12:00:00+00,14109,0,262,14109,234,1.69,3552,1,0,11448,605621,204,5946,81.14,1.86,17
1,Canada,Canada,2020/10/30 12:00:00+00,231999,0,10110,231999,3457,1.51,3553,36,0,193937,9436375,2728,62843,83.59,4.36,12.05
99,Repatriated travellers,Voyageurs rapatriés,2020/10/30 12:00:00+00,13,0,0,13,0,0,3554,0,0,13,76,0,0,100,0,0
62,Nunavut,Nunavut,2020/10/30 12:00:00+00,0,0,0,0,0,0,3555,0,0,0,3010,0,24,,,
61,Northwest Territories,Territoires du Nord-Ouest,2020/10/30 12:00:00+00,10,0,0,10,0,0,3556,0,0,8,5487,0,32,80,0,20
60,Yukon,Yukon,2020/10/30 12:00:00+00,23,0,1,23,0,0,3557,1,0,17,4053,0,22,73.91,4.35,21.74
11,Prince Edward Island,Île-du-Prince-Édouard,2020/10/30 12:00:00+00,64,0,0,64,0,0,3558,0,0,64,47960,0,339,100,0,0
